
 
     | u_cm3_dpu/u_cm3_dpu_lsu_u_cm3_dpu_lsu_ahbintf_addr | 374.553  |   MET | aview_typ_25c | 
     |                          _adder_in2_ex_reg[5]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_lsu_u_cm3_dpu_lsu_ahbintf_addr | 374.743  |   MET | aview_typ_25c | 
     |                          _adder_in2_ex_reg[7]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_lsu_u_cm3_dpu_lsu_ahbintf_addr | 374.943  |   MET | aview_typ_25c | 
     |                          _adder_in2_ex_reg[8]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_lsu_u_cm3_dpu_lsu_ahbintf_addr | 375.628  |   MET | aview_typ_25c | 
     |                         _adder_in2_ex_reg[21]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_dec_u_cm3_dpu_br_dec_instr_det | 376.341  |   MET | aview_typ_25c | 
     |                              _erly_br_trk_reg/SE f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_fetch_u_cm3_dpu_fetch_ahbintf_ | 376.596  |   MET | aview_typ_25c | 
     |                           fe_buf_wr_ptr_reg[2]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[29 | 377.031  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[23 | 377.431  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[26 | 377.620  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_ctl_alu_rf_r | 377.774  |   MET | aview_typ_25c | 
     |                             d_c_addr_ex_reg[0]/D f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[30 | 377.918  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[31 | 377.918  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_ctl_alu_rf_r | 378.130  |   MET | aview_typ_25c | 
     |                             d_c_addr_ex_reg[1]/D f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[27 | 378.218  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_a_data_ex_reg[20 | 378.359  |   MET | aview_typ_25c | 
     |                                             ]/SI f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[20 | 378.627  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[22 | 378.727  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_lsu_u_cm3_dpu_lsu_ahbintf_addr | 378.802  |   MET | aview_typ_25c | 
     |                         _adder_in2_ex_reg[19]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_lsu_u_cm3_dpu_lsu_ahbintf_addr | 378.802  |   MET | aview_typ_25c | 
     |                         _adder_in2_ex_reg[20]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_ctl_alu_rf_r | 378.811  |   MET | aview_typ_25c | 
     |                             d_c_addr_ex_reg[2]/D f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[25 | 378.998  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_lsu_u_cm3_dpu_lsu_ahbintf_addr | 379.813  |   MET | aview_typ_25c | 
     |                         _adder_in2_ex_reg[10]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_lsu_u_cm3_dpu_lsu_ahbintf_addr | 379.909  |   MET | aview_typ_25c | 
     |                          _adder_in2_ex_reg[9]/SE r |          |       |               | 
     | u_cm3_bus_matrix_u_cm3_mtx_bit_master_addrbuf_addr | 380.021  |   MET | aview_typ_25c | 
     |                                      _reg[16]/SI f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_lsu_u_cm3_dpu_lsu_ahbintf_addr | 380.305  |   MET | aview_typ_25c | 
     |                         _adder_in2_ex_reg[11]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_lsu_u_cm3_dpu_lsu_ahbintf_addr | 380.600  |   MET | aview_typ_25c | 
     |                         _adder_in2_ex_reg[15]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_lsu_u_cm3_dpu_lsu_ahbintf_addr | 380.605  |   MET | aview_typ_25c | 
     |                         _adder_in2_ex_reg[12]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[24 | 380.652  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_lsu_u_cm3_dpu_lsu_ahbintf_addr | 380.696  |   MET | aview_typ_25c | 
     |                         _adder_in2_ex_reg[13]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[20 | 380.852  |   MET | aview_typ_25c | 
     |                                             ]/SI f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_pc_fwd_ex_reg[16]/S | 380.890  |   MET | aview_typ_25c | 
     |                                                I f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_lsu_u_cm3_dpu_lsu_ahbintf_addr | 381.539  |   MET | aview_typ_25c | 
     |                         _adder_in2_ex_reg[18]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_lsu_u_cm3_dpu_lsu_ahbintf_addr | 381.991  |   MET | aview_typ_25c | 
     |                         _adder_in2_ex_reg[14]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_dp_mcyc_temp | 382.952  |   MET | aview_typ_25c | 
     |                                 _low_ex_reg[4]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_u_cm3_dpu_regfile_reg4 | 383.299  |   MET | aview_typ_25c | 
     |                                      _reg[19]/SI f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_fetch_u_cm3_dpu_fetch_ahbintf_ | 383.920  |   MET | aview_typ_25c | 
     |                              fe_fault_trk_reg/SI f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[19 | 384.773  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_u_cm3_dpu_regfile_reg9 | 384.933  |   MET | aview_typ_25c | 
     |                                      _reg[19]/SI f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_u_cm3_dpu_regfile_reg1 | 385.033  |   MET | aview_typ_25c | 
     |                                     0_reg[19]/SI f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_u_cm3_dpu_regfile_reg2 | 385.041  |   MET | aview_typ_25c | 
     |                                      _reg[19]/SI f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[28 | 385.073  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_u_cm3_dpu_regfile_reg1 | 385.341  |   MET | aview_typ_25c | 
     |                                     1_reg[19]/SI f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_ctl_shift_in | 385.566  |   MET | aview_typ_25c | 
     |                               2_fast_ex_reg[4]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_u_cm3_dpu_regfile_reg8 | 385.822  |   MET | aview_typ_25c | 
     |                                      _reg[19]/SI f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_dp_mcyc_temp | 385.844  |   MET | aview_typ_25c | 
     |                                _low_ex_reg[22]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[21 | 385.982  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_u_cm3_dpu_regfile_reg6 | 386.220  |   MET | aview_typ_25c | 
     |                                       _reg[19]/D f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_u_cm3_dpu_regfile_reg0 | 386.295  |   MET | aview_typ_25c | 
     |                                      _reg[19]/SI f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_u_cm3_dpu_regfile_reg5 | 386.429  |   MET | aview_typ_25c | 
     |                                       _reg[19]/D f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_u_cm3_dpu_regfile_reg1 | 386.731  |   MET | aview_typ_25c | 
     |                                      _reg[19]/SI f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_u_cm3_dpu_regfile_reg3 | 386.826  |   MET | aview_typ_25c | 
     |                                      _reg[19]/SI f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_u_cm3_dpu_regfile_reg7 | 386.898  |   MET | aview_typ_25c | 
     |                                       _reg[19]/D f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[18 | 386.899  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_u_cm3_dpu_regfile_reg1 | 386.914  |   MET | aview_typ_25c | 
     |                                     2_reg[19]/SI f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_u_cm3_dpu_regfile_reg1 | 386.938  |   MET | aview_typ_25c | 
     |                                      5_reg[19]/D f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[17 | 387.289  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_dp_mcyc_temp | 387.414  |   MET | aview_typ_25c | 
     |                                 _low_ex_reg[5]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_lsu_u_cm3_dpu_lsu_ahbintf_addr | 387.417  |   MET | aview_typ_25c | 
     |                         _adder_in2_ex_reg[17]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_u_cm3_dpu_regfile_reg1 | 387.860  |   MET | aview_typ_25c | 
     |                                      3_reg[19]/D f |          |       |               | 
     | u_cm3_nvic_u_cm3_nvic_main_reg_int_basepri_reg[2]/ | 387.940  |   MET | aview_typ_25c | 
     |                                               SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[10 | 388.527  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_nvic_u_cm3_nvic_main_reg_int_basepri_reg[1]/ | 388.645  |   MET | aview_typ_25c | 
     |                                               SE r |          |       |               | 
     | u_cm3_nvic_u_cm3_nvic_main_reg_int_basepri_reg[0]/ | 388.676  |   MET | aview_typ_25c | 
     |                                               SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[11 | 388.695  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[13 | 388.695  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_u_cm3_dpu_regfile_reg1 | 388.796  |   MET | aview_typ_25c | 
     |                                     4_reg[19]/SI f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[4] | 389.216  |   MET | aview_typ_25c | 
     |                                              /SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_ctl_shift_in | 389.548  |   MET | aview_typ_25c | 
     |                               2_fast_ex_reg[1]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_dp_mcyc_temp | 390.128  |   MET | aview_typ_25c | 
     |                                _low_ex_reg[18]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_ctl_shift_in | 390.222  |   MET | aview_typ_25c | 
     |                               2_fast_ex_reg[2]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_lsu_u_cm3_dpu_lsu_ahbintf_addr | 390.272  |   MET | aview_typ_25c | 
     |                         _adder_in2_ex_reg[16]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_ctl_shift_in | 390.609  |   MET | aview_typ_25c | 
     |                               2_fast_ex_reg[3]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_dp_mcyc_temp | 390.737  |   MET | aview_typ_25c | 
     |                                _low_ex_reg[17]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_dp_mcyc_temp | 390.775  |   MET | aview_typ_25c | 
     |                                 _low_ex_reg[0]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_ctl_shift_in | 391.001  |   MET | aview_typ_25c | 
     |                               2_fast_ex_reg[0]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_ctl_shift_in | 391.220  |   MET | aview_typ_25c | 
     |                               2_fast_ex_reg[5]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[15 | 391.634  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_ctl_shift_in | 391.679  |   MET | aview_typ_25c | 
     |                               2_fast_ex_reg[7]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[14 | 391.833  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[9] | 391.944  |   MET | aview_typ_25c | 
     |                                              /SE r |          |       |               | 
     |      u_cm3_nvic_u_cm3_nvic_main_int_fmask_reg/SE r | 392.204  |   MET | aview_typ_25c | 
     | u_cm3_dpu/u_cm3_dpu_lsu_u_cm3_dpu_lsu_ahbintf_addr | 392.272  |   MET | aview_typ_25c | 
     |                         _adder_in2_ex_reg[31]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_dp_mcyc_temp | 392.273  |   MET | aview_typ_25c | 
     |                                 _low_ex_reg[8]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[8] | 392.459  |   MET | aview_typ_25c | 
     |                                              /SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_dp_mcyc_temp | 392.465  |   MET | aview_typ_25c | 
     |                                 _low_ex_reg[6]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_ctl_shift_in | 392.472  |   MET | aview_typ_25c | 
     |                               2_fast_ex_reg[6]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[7] | 392.560  |   MET | aview_typ_25c | 
     |                                              /SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_dp_mcyc_temp | 392.600  |   MET | aview_typ_25c | 
     |                                _low_ex_reg[16]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_dp_mcyc_temp | 392.918  |   MET | aview_typ_25c | 
     |                                _low_ex_reg[15]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_dp_mcyc_temp | 393.438  |   MET | aview_typ_25c | 
     |                                 _low_ex_reg[2]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_dp_mcyc_temp | 393.715  |   MET | aview_typ_25c | 
     |                                 _low_ex_reg[7]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_dp_mcyc_temp | 394.257  |   MET | aview_typ_25c | 
     |                                _low_ex_reg[13]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[12 | 394.498  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[16 | 394.598  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[6] | 394.614  |   MET | aview_typ_25c | 
     |                                              /SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_dp_mcyc_temp | 394.956  |   MET | aview_typ_25c | 
     |                                 _low_ex_reg[9]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_dp_mcyc_temp | 395.299  |   MET | aview_typ_25c | 
     |                                _low_ex_reg[20]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_dp_mcyc_temp | 395.470  |   MET | aview_typ_25c | 
     |                                _low_ex_reg[10]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_dp_mcyc_temp | 395.595  |   MET | aview_typ_25c | 
     |                                _low_ex_reg[14]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_dp_mcyc_temp | 396.182  |   MET | aview_typ_25c | 
     |                                _low_ex_reg[12]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_dp_mcyc_temp | 396.305  |   MET | aview_typ_25c | 
     |                                _low_ex_reg[11]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_dp_mcyc_temp | 396.317  |   MET | aview_typ_25c | 
     |                                _low_ex_reg[21]/D r |          |       |               | 
     |  u_cm3_dpu/u_cm3_dpu_exec_instr_advance_ex_reg/D f | 396.521  |   MET | aview_typ_25c | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_dp_mcyc_temp | 396.569  |   MET | aview_typ_25c | 
     |                                 _low_ex_reg[3]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_dec_u_cm3_dpu_br_dec_instr_det | 396.620  |   MET | aview_typ_25c | 
     |                               _erly_br_trk_reg/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[5] | 396.886  |   MET | aview_typ_25c | 
     |                                              /SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_dp_mcyc_temp | 397.671  |   MET | aview_typ_25c | 
     |                                _low_ex_reg[19]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_dp_mcyc_temp | 399.161  |   MET | aview_typ_25c | 
     |                                 _low_ex_reg[1]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[2] | 399.918  |   MET | aview_typ_25c | 
     |                                              /SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[3] | 399.929  |   MET | aview_typ_25c | 
     |                                              /SE r |          |       |               | 
     |      u_cm3_nvic_u_cm3_nvic_main_int_pmask_reg/SE r | 401.228  |   MET | aview_typ_25c | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[1] | 401.927  |   MET | aview_typ_25c | 
     |                                              /SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_b_data_ex_reg[0] | 402.962  |   MET | aview_typ_25c | 
     |                                              /SE r |          |       |               | 
     | u_cm3_bus_matrix_u_cm3_mtx_bit_master_addrbuf_addr | 405.859  |   MET | aview_typ_25c | 
     |                                      _reg[15]/SI f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_exec_instr_msr_ctl_ex_reg[2]/S | 406.559  |   MET | aview_typ_25c | 
     |                                                I f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_exec_instr_msr_ctl_ex_reg[1]/S | 406.652  |   MET | aview_typ_25c | 
     |                                                I f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_exec_instr_msr_ctl_ex_reg[3]/S | 407.701  |   MET | aview_typ_25c | 
     |                                                I f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_pc_fwd_ex_reg[15]/S | 408.884  |   MET | aview_typ_25c | 
     |                                                I f |          |       |               | 
     |  u_cm3_nvic_u_cm3_nvic_reg_dbg_halt_req_reg_reg/SE | 409.228  |   MET | aview_typ_25c | 
     |                                                  f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_a_data_ex_reg[19 | 411.246  |   MET | aview_typ_25c | 
     |                                             ]/SI f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_alu_u_cm3_dpu_alu_dp_mcyc_temp | 411.641  |   MET | aview_typ_25c | 
     |                                _upp_ex_reg[25]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_exec_instr_msr_ctl_ex_reg[0]/S | 414.588  |   MET | aview_typ_25c | 
     |                                                I f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_a_data_ex_reg[25 | 416.006  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_a_data_ex_reg[29 | 416.100  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_a_data_ex_reg[24 | 416.106  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_a_data_ex_reg[23 | 416.199  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_a_data_ex_reg[27 | 416.300  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_exec_instr_lr_ilock_ex_reg/D f | 417.844  |   MET | aview_typ_25c | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_a_data_ex_reg[26 | 417.845  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_a_data_ex_reg[30 | 417.948  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_a_data_ex_reg[31 | 418.048  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_a_data_ex_reg[22 | 418.148  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_u_cm3_dpu_regfile_reg9 | 418.196  |   MET | aview_typ_25c | 
     |                                      _reg[18]/SI f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_a_data_ex_reg[20 | 418.353  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_a_data_ex_reg[19 | 418.360  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_a_data_ex_reg[28 | 418.957  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_u_cm3_dpu_regfile_reg0 | 419.463  |   MET | aview_typ_25c | 
     |                                      _reg[18]/SI f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_a_data_ex_reg[21 | 419.767  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_u_cm3_dpu_regfile_reg1 | 420.059  |   MET | aview_typ_25c | 
     |                                     1_reg[18]/SI f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_a_data_ex_reg[18 | 420.075  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_u_cm3_dpu_regfile_reg1 | 420.568  |   MET | aview_typ_25c | 
     |                                     0_reg[18]/SI f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_u_cm3_dpu_regfile_reg1 | 420.579  |   MET | aview_typ_25c | 
     |                                     2_reg[18]/SI f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_u_cm3_dpu_regfile_reg1 | 420.656  |   MET | aview_typ_25c | 
     |                                      _reg[18]/SI f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_a_data_ex_reg[16 | 420.945  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_u_cm3_dpu_regfile_reg3 | 420.970  |   MET | aview_typ_25c | 
     |                                      _reg[18]/SI f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_a_data_ex_reg[17 | 421.209  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_a_data_ex_reg[12 | 421.243  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_u_cm3_dpu_regfile_reg4 | 421.284  |   MET | aview_typ_25c | 
     |                                      _reg[18]/SI f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_u_cm3_dpu_regfile_reg7 | 421.467  |   MET | aview_typ_25c | 
     |                                       _reg[18]/D f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_a_data_ex_reg[13 | 421.479  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_u_cm3_dpu_regfile_reg2 | 422.078  |   MET | aview_typ_25c | 
     |                                      _reg[18]/SI f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_a_data_ex_reg[11 | 422.279  |   MET | aview_typ_25c | 
     |                                             ]/SE r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_u_cm3_dpu_regfile_reg6 | 422.989  |   MET | aview_typ_25c | 
     |                                       _reg[18]/D f |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_lsu_u_cm3_dpu_lsu_ahbintf_addr | 423.109  |   MET | aview_typ_25c | 
     |                           _adder_in2_ex_reg[3]/D r |          |       |               | 
     | u_cm3_dpu/u_cm3_dpu_regbank_rf_rd_a_data_ex_reg[10 | 423.187  |   MET | aview_typ_25c | 
