4.4128e-10	1
4.4226e-10	1
4.4296e-10	1
4.4338e-10	1
4.4352e-10	1
4.4394e-10	1
4.445e-10	1
4.4646e-10	1
4.4688e-10	1
4.4828e-10	1
4.4842e-10	1
4.4954e-10	1
4.5024e-10	1
4.5136e-10	1
4.5164e-10	1
4.5178e-10	1
4.522e-10	1
4.5304e-10	1
4.5346e-10	1
4.536e-10	1
4.5402e-10	1
4.5416e-10	1
4.5486e-10	1
4.5514e-10	1
4.5542e-10	1
4.5584e-10	1
4.5612e-10	1
4.564e-10	1
4.5738e-10	1
4.5934e-10	1
4.6102e-10	1
4.648e-10	1
4.6522e-10	1
4.6536e-10	1
4.6662e-10	1
4.6872e-10	1
4.6914e-10	1
4.711e-10	1
4.7376e-10	1
4.7432e-10	1
4.746e-10	1
4.7502e-10	1
4.7516e-10	1
4.7614e-10	1
4.7684e-10	1
4.7712e-10	1
4.788e-10	1
4.8104e-10	1
4.8314e-10	1
4.844e-10	1
4.8608e-10	1
4.9266e-10	1
4.9728e-10	1
4.9812e-10	1
5.0176e-10	1
5.0218e-10	1
5.0652e-10	1
5.0722e-10	1
5.117e-10	1
5.1268e-10	1
5.1352e-10	1
5.138e-10	1
5.1408e-10	1
5.1464e-10	1
5.1674e-10	1
5.1716e-10	1
5.173e-10	1
5.1786e-10	1
5.1856e-10	1
5.1996e-10	1
5.2108e-10	1
5.243e-10	1
5.2598e-10	1
5.2654e-10	1
5.2808e-10	1
5.2878e-10	1
5.2962e-10	1
5.3214e-10	1
5.3256e-10	1
5.3298e-10	1
5.3452e-10	1
5.3578e-10	1
5.3662e-10	1
5.3704e-10	1
5.3718e-10	1
5.3914e-10	1
5.397e-10	1
5.3998e-10	1
5.4026e-10	1
5.4236e-10	1
5.446e-10	1
5.46e-10	1
5.4754e-10	1
5.5006e-10	1
5.509e-10	1
5.5328e-10	1
5.5468e-10	1
5.5874e-10	1
5.5958e-10	1
5.6098e-10	1
5.614e-10	1
5.6532e-10	1
5.6574e-10	1
5.6658e-10	1
5.7218e-10	1
5.7428e-10	1
5.7778e-10	1
5.7862e-10	1
5.7946e-10	1
5.8254e-10	1
5.8506e-10	1
5.9262e-10	1
5.9682e-10	1
5.9906e-10	1
6.0046e-10	1
6.0116e-10	1
6.0172e-10	1
6.0676e-10	1
6.0844e-10	1
6.1222e-10	1
6.1586e-10	1
6.1964e-10	1
6.202e-10	1
6.265e-10	1
6.272e-10	1
6.2804e-10	1
6.2916e-10	1
6.2986e-10	1
6.3028e-10	1
6.3196e-10	1
6.3756e-10	1
6.3882e-10	1
6.447e-10	1
6.5702e-10	1
6.5786e-10	1
6.5912e-10	1
6.5926e-10	1
6.6122e-10	1
6.6654e-10	1
6.755e-10	1
6.811e-10	1
6.8222e-10	1
6.839e-10	1
6.8404e-10	1
6.8936e-10	1
7.0938e-10	1
7.1232e-10	1
7.1386e-10	1
7.1862e-10	1
7.1946e-10	1
7.4298e-10	1
7.4928e-10	1
7.5586e-10	1
7.5866e-10	1
7.6104e-10	1
7.6524e-10	1
7.7196e-10	1
7.7826e-10	1
7.7896e-10	1
7.9982e-10	1
8.0094e-10	1
8.26e-10	1
8.3496e-10	1
8.6856e-10	1
8.7122e-10	1
9.2582e-10	1
9.4556e-10	1
9.5046e-10	1
9.5732e-10	1
9.5788e-10	1
9.618e-10	1
9.7832e-10	1
1.0513e-09	1
1.0622e-09	1
1.1347e-09	1
1.1525e-09	1
1.2237e-09	1
1.2348e-09	1
1.2793e-09	1
1.2891e-09	1
